"longitude","latitude","housingMedianAge","totalRooms","totalBedrooms","population","households","medianIncome","medianHouseValue","avgBedrooms","avgRooms","fold_id","preds","residuals"
-122.26,37.85,52,2643,626,1212,620,1.9167,159200,1.00967741935484,4.26290322580645,5,186559.079683856,-27359.0796838562
-122.26,37.85,50,1120,283,697,264,2.125,140000,1.0719696969697,4.24242424242424,5,134411.877920835,5588.12207916455
-122.26,37.84,50,2239,455,990,419,1.9911,158700,1.08591885441527,5.3436754176611,5,148277.733175276,10422.2668247244
-122.27,37.84,52,2436,541,1015,478,1.725,113900,1.13179916317992,5.09623430962343,5,148102.06542402,-34202.0654240195
-122.28,37.84,52,729,160,395,155,1.6875,132000,1.03225806451613,4.70322580645161,5,133958.273844812,-1958.27384481189
-122.26,37.84,49,713,202,462,189,1.025,118800,1.06878306878307,3.77248677248677,5,116690.414585626,2109.58541437388
-122.26,37.82,40,624,195,423,160,0.9506,187500,1.21875,3.9,5,106852.119771805,80647.8802281951
-122.27,37.82,21,896,453,735,438,0.9218,171900,1.03424657534247,2.04566210045662,5,238954.013042095,-67054.0130420951
-122.27,37.82,41,3221,853,1959,720,1.1108,97500,1.18472222222222,4.47361111111111,5,112114.506571919,-14614.5065719187
-122.29,37.82,49,135,29,86,23,6.1183,75000,1.26086956521739,5.8695652173913,5,217663.221460759,-142663.221460759
-122.3,37.81,52,1010,209,604,187,1.1667,78400,1.11764705882353,5.40106951871658,5,111316.868057075,-32916.8680570755
-122.29,37.8,52,1027,244,492,147,2.6094,81300,1.65986394557823,6.98639455782313,5,134237.18965114,-52937.1896511397
-122.3,37.81,52,572,109,274,82,1.8516,85000,1.32926829268293,6.97560975609756,5,161827.274557839,-76827.2745578392
-122.29,37.81,49,844,204,560,152,1.75,75000,1.34210526315789,5.55263157894737,5,80851.3064318384,-5851.30643183838
-122.27,37.81,40,880,451,582,380,0.977,118800,1.18684210526316,2.31578947368421,5,287046.236192228,-168246.236192228
-122.27,37.79,27,1055,347,718,302,2.6354,187500,1.14900662251656,3.49337748344371,5,183443.854134148,4056.14586585169
-122.26,37.8,36,5329,2477,3469,2323,2.0096,130000,1.06629358588033,2.29401635815755,5,309387.948488118,-179387.948488118
-122.26,37.82,22,3682,1270,2024,1250,1.2185,170000,1.016,2.9456,5,247885.701386635,-77885.7013866347
-122.24,37.82,52,1509,225,674,244,4.9306,313400,0.922131147540984,6.1844262295082,5,260090.129667015,53309.8703329854
-122.25,37.83,52,2376,559,939,519,3.1484,224100,1.07707129094412,4.57803468208092,5,248309.881332348,-24209.881332348
-122.23,37.84,50,2515,399,970,373,5.8596,327600,1.06970509383378,6.7426273458445,5,353572.744804106,-25972.7448041058
-122.23,37.85,52,2800,411,1061,403,6.3434,373600,1.01985111662531,6.94789081885856,5,396769.181909733,-23169.1819097328
-122.21,37.84,34,3038,490,1140,496,7.0548,325900,0.987903225806452,6.125,5,369890.435955994,-43990.4359559936
-122.19,37.83,28,1326,184,463,190,8.2049,335200,0.968421052631579,6.97894736842105,5,426234.111888552,-91034.1118885516
-122.2,37.81,45,2964,436,1067,426,6.7851,323500,1.02347417840376,6.95774647887324,5,372894.920669532,-49394.9206695323
-122.21,37.8,38,2254,535,951,487,3.0812,233100,1.09856262833676,4.62833675564682,5,198720.505024733,34379.4949752669
-122.22,37.81,52,2927,402,1021,380,8.1564,390100,1.05789473684211,7.70263157894737,5,444184.924078263,-54084.9240782635
-122.24,37.81,52,2485,313,953,327,6.8591,352400,0.957186544342508,7.59938837920489,5,390449.644096007,-38049.6440960067
-122.24,37.81,52,1490,238,634,256,6.0302,287300,0.9296875,5.8203125,5,315735.751603799,-28435.7516037991
-122.25,37.8,42,4120,1065,1715,1015,2.9345,225000,1.04926108374384,4.05911330049261,5,251045.150443852,-26045.1504438523
-122.25,37.79,52,1339,391,1086,363,2.181,138800,1.0771349862259,3.68870523415978,5,148314.236898721,-9514.2368987209
-122.24,37.8,52,1591,373,1118,347,2.1563,128600,1.07492795389049,4.5850144092219,5,114664.509380749,13935.4906192514
-122.24,37.79,43,1626,376,1284,357,2.2542,112200,1.05322128851541,4.5546218487395,5,110779.240269081,1420.75973091929
-122.25,37.79,52,902,237,846,227,3.625,125000,1.04405286343612,3.97356828193833,5,178468.582345762,-53468.5823457617
-122.26,37.8,20,2373,779,1659,676,1.6929,115000,1.15236686390533,3.5103550295858,5,179530.333249491,-64530.3332494912
-122.23,37.78,52,862,215,994,213,3.0257,80800,1.0093896713615,4.04694835680751,5,150186.054121753,-69386.0541217534
-122.22,37.78,50,1920,530,1525,477,1.4886,128800,1.11111111111111,4.0251572327044,5,85131.9766597394,43668.0233402606
-122.23,37.78,43,1420,472,1506,438,1.9338,112500,1.07762557077626,3.24200913242009,5,129268.178039336,-16768.1780393357
-122.23,37.78,52,986,258,1008,255,1.4844,119400,1.01176470588235,3.86666666666667,5,113283.53542596,6116.46457403993
-122.22,37.79,49,1826,450,1201,424,2.5,136700,1.06132075471698,4.30660377358491,5,122702.331607584,13997.6683924161
-122.21,37.8,39,2018,447,1221,446,3.0757,151000,1.00224215246637,4.52466367713004,5,155631.583828056,-4631.58382805641
-122.2,37.8,43,3045,499,1115,455,4.9559,273000,1.0967032967033,6.69230769230769,5,278507.274786683,-5507.27478668344
-122.2,37.8,41,2070,354,804,340,5.1184,239600,1.04117647058824,6.08823529411765,5,268499.475486859,-28899.4754868586
-122.19,37.79,28,3144,761,1737,669,2.9297,140500,1.13751868460389,4.69955156950673,5,167342.972176616,-26842.9721766156
-122.2,37.79,49,882,195,737,210,2.6667,122000,0.928571428571429,4.2,5,110994.721450474,11005.2785495257
-122.21,37.79,45,2115,533,1530,474,2.4167,139400,1.12447257383966,4.4620253164557,5,113084.901591206,26315.0984087935
-122.21,37.78,46,2239,508,1390,569,2.7352,137300,0.892794376098418,3.93497363796134,5,137376.610234738,-76.6102347380947
-122.22,37.78,44,2968,710,2269,610,2.3906,111700,1.16393442622951,4.8655737704918,5,104552.350623787,7147.64937621298
-122.19,37.78,52,1026,180,469,168,2.875,160000,1.07142857142857,6.10714285714286,5,151788.256447292,8211.74355270836
-122.18,37.78,33,142,31,575,47,3.875,225000,0.659574468085106,3.02127659574468,5,162041.330137255,62958.6698627448
-122.13,37.77,24,2459,317,916,324,7.0712,293000,0.978395061728395,7.58950617283951,5,346569.573173327,-53569.5731733267
-122.16,37.79,22,12842,2048,4985,1967,5.9849,371000,1.04117946110829,6.52872394509405,5,278122.702814062,92877.2971859377
-122.17,37.78,42,1524,260,651,267,3.6875,157300,0.973782771535581,5.70786516853933,5,190264.939188707,-32964.9391887073
-122.18,37.78,50,1642,322,713,284,3.2984,160700,1.13380281690141,5.78169014084507,5,157540.858869847,3159.14113015268
-122.17,37.77,39,1612,342,912,322,3.3958,141900,1.06211180124224,5.00621118012422,5,148934.162288262,-7034.1622882621
-122.17,37.76,41,1594,367,1074,355,1.9356,90600,1.03380281690141,4.49014084507042,5,88574.1560516031,2025.84394839693
-122.17,37.76,38,1764,397,987,354,2.4333,98200,1.12146892655367,4.98305084745763,5,116442.084766998,-18242.0847669975
-122.19,37.76,49,1368,282,790,269,1.7056,91400,1.04832713754647,5.08550185873606,5,88173.9624451776,3226.03755482235
-122.19,37.76,45,995,238,630,237,1.925,74100,1.0042194092827,4.19831223628692,5,106363.837655595,-32263.8376555953
-122.19,37.76,38,1493,370,1144,351,0.7683,81800,1.05413105413105,4.25356125356125,5,68657.5968164604,13142.4031835396
-122.19,37.74,36,847,212,567,159,1.1765,87100,1.33333333333333,5.32704402515723,5,80307.8975256781,6792.10247432186
-122.18,37.73,42,909,215,646,198,2.9063,80000,1.08585858585859,4.59090909090909,5,123118.29406162,-43118.29406162
-122.18,37.73,42,4074,874,2736,780,2.455,82400,1.12051282051282,5.22307692307692,5,110560.072058712,-28160.0720587119
-122.17,37.74,47,463,134,327,137,2.15,97200,0.978102189781022,3.37956204379562,5,104469.592215648,-7269.59221564834
-122.18,37.75,45,330,76,282,80,4.0469,80700,0.95,4.125,5,143649.377129542,-62949.3771295417
-122.15,37.76,39,1823,286,763,270,6.0749,196900,1.05925925925926,6.75185185185185,5,304357.590347056,-107457.590347056
-122.12,37.75,28,794,111,329,109,7.6923,329800,1.01834862385321,7.28440366972477,5,360398.307038725,-30598.3070387255
-122.13,37.74,41,4400,666,1476,648,5,248900,1.02777777777778,6.79012345679012,5,318435.424231705,-69535.4242317053
-122.15,37.74,41,856,178,571,191,3.1458,130600,0.931937172774869,4.48167539267016,5,139957.312326681,-9357.31232668058
-122.16,37.75,44,617,131,378,135,2.5568,111100,0.97037037037037,4.57037037037037,5,129777.910942453,-18677.9109424527
-122.29,37.9,49,1283,238,576,236,3.3333,276800,1.00847457627119,5.4364406779661,5,193525.115202791,83274.8847972087
-122.3,37.9,38,2263,522,1027,509,3.5125,224200,1.02554027504912,4.44597249508841,5,228301.691546053,-4101.69154605293
-122.3,37.9,15,5083,1212,2420,1146,4.5824,256100,1.05759162303665,4.43542757417103,5,228448.424260795,27651.5757392055
-122.28,37.88,52,1844,332,769,334,4.2614,261300,0.994011976047904,5.52095808383234,5,249306.378868253,11993.6211317471
-122.26,37.9,52,1927,279,705,288,7.8864,357300,0.96875,6.69097222222222,5,404552.932985027,-47252.9329850267
-122.27,37.9,52,2041,270,671,253,6.9414,417500,1.06719367588933,8.06719367588933,5,400714.457573441,16785.5424265594
-122.28,37.89,52,2315,408,835,369,4.5893,290100,1.10569105691057,6.27371273712737,5,283886.00666768,6213.99333232007
-122.26,37.89,52,3078,494,1005,462,6.381,342200,1.06926406926407,6.66233766233766,5,393660.319486208,-51460.3194862083
-122.25,37.89,37,3000,457,987,450,7.5385,350000,1.01555555555556,6.66666666666667,5,424786.610143631,-74786.6101436308
-122.26,37.88,52,2551,417,894,404,6.2425,391800,1.03217821782178,6.31435643564356,5,384673.150978604,7126.84902139608
-122.27,37.88,52,3360,648,1232,621,4.2813,284900,1.04347826086957,5.41062801932367,5,309158.632981633,-24258.6329816334
-122.28,37.88,52,2495,491,1058,464,4.1429,259600,1.05818965517241,5.37715517241379,5,269562.911454313,-9962.91145431297
-122.3,37.87,10,503,118,228,100,2.1705,150000,1.18,5.03,5,151170.970289205,-1170.97028920462
-122.3,37.86,50,499,127,287,128,2.75,140600,0.9921875,3.8984375,5,138461.984001958,2138.0159980423
-122.28,37.87,52,589,132,288,131,3.5156,2e+05,1.00763358778626,4.49618320610687,5,189563.853968192,10436.1460318078
-122.29,37.87,50,1829,536,1129,516,2.6684,185600,1.03875968992248,3.54457364341085,5,195492.475784843,-9892.4757848428
-122.28,37.88,52,1909,416,811,406,3.006,227900,1.02463054187192,4.70197044334975,5,213382.152839867,14517.847160133
-122.28,37.87,52,1813,353,828,339,3.5625,191700,1.04129793510324,5.34808259587021,5,217566.548190945,-25866.5481909452
-122.28,37.85,52,2246,472,1005,449,2.4167,152700,1.05122494432071,5.0022271714922,5,162385.261572203,-9685.26157220308
-122.27,37.86,49,2052,435,924,414,2.5417,182700,1.05072463768116,4.95652173913043,5,180457.034174456,2242.965825544
-122.28,37.86,52,1999,417,780,358,3.3906,179300,1.16480446927374,5.58379888268156,5,223907.853962689,-44607.8539626889
-122.28,37.85,52,610,145,281,132,2.9018,119400,1.09848484848485,4.62121212121212,5,165026.028199785,-45626.0281997845
-122.28,37.83,52,3108,813,1623,765,2.6997,126900,1.06274509803922,4.06274509803922,5,222256.332110541,-95356.3321105407
-122.22,37.82,42,2991,335,1018,335,13.499,500001,1,8.92835820895522,5,474405.253112332,25595.7468876684
-122.23,37.82,52,3494,396,1192,383,12.3804,500001,1.03394255874674,9.12271540469974,5,480434.908412084,19566.0915879164
-122.24,37.83,52,2449,312,916,316,8.1194,471600,0.987341772151899,7.75,5,440819.701178355,30780.2988216446
-122.23,37.82,52,1611,203,556,179,8.7477,500001,1.1340782122905,9,5,434396.123994061,65604.8760059394
-122.25,37.82,52,2474,403,1104,398,5.883,340700,1.01256281407035,6.21608040201005,5,315826.181672536,24873.818327464
-122.24,37.77,52,1153,235,481,223,2.6411,241000,1.05381165919283,5.17040358744395,5,191655.170749874,49344.8292501256
-122.29,37.78,42,1241,309,821,300,1.9427,102200,1.03,4.13666666666667,5,141659.753340548,-39459.7533405483
-122.27,37.77,52,2252,388,1033,434,5.5337,372000,0.894009216589862,5.1889400921659,5,285108.340781111,86891.6592188891
-122.27,37.77,52,1710,481,849,457,2.7115,220800,1.05251641137856,3.7417943107221,5,242720.575176176,-21920.5751761765
-122.26,37.77,52,2097,444,915,413,2.9899,228100,1.07506053268765,5.0774818401937,5,215288.179891696,12811.8201083041
-122.24,37.77,43,955,284,585,266,2.3882,162500,1.06766917293233,3.59022556390977,5,139418.550202024,23081.4497979764
-122.25,37.77,43,4329,1110,2086,1053,2.975,243400,1.05413105413105,4.11111111111111,5,227891.61407819,15508.3859218105
-122.06,37.73,5,3596,467,1738,512,7.0568,412500,0.912109375,7.0234375,5,334134.076568635,78365.9234313652
-122.06,37.71,36,3541,570,1478,529,4.635,248600,1.07750472589792,6.6937618147448,5,235074.614104297,13525.3858957028
-122.07,37.71,36,2879,480,1235,455,4.9801,241500,1.05494505494505,6.32747252747253,5,224086.054269117,17413.9457308828
-122.09,37.7,33,4413,1107,2239,1051,2.9861,208200,1.05328258801142,4.1988582302569,5,198938.897808689,9261.10219131142
-122.09,37.69,20,4296,817,1732,800,4.8036,188300,1.02125,5.37,5,267714.374474041,-79414.3744740415
-122.15,37.74,49,1494,316,611,288,2.2,187500,1.09722222222222,5.1875,5,130192.188041451,57307.8119585488
-122.17,37.73,52,1555,289,620,292,3.7159,183300,0.98972602739726,5.32534246575342,5,200121.589439456,-16821.5894394564
-122.17,37.71,38,890,200,481,198,3.244,179800,1.01010101010101,4.4949494949495,5,155151.828713819,24648.171286181
-122.19,37.71,36,361,69,158,58,5.5461,262500,1.18965517241379,6.22413793103448,5,213200.446285663,49299.5537143373
-122.17,37.72,46,1369,284,766,289,3.5313,159700,0.982698961937716,4.73702422145329,5,141242.572238467,18457.4277615332
-122.14,37.73,38,1723,394,711,353,3.0673,218400,1.11614730878187,4.88101983002833,5,182551.171659472,35848.8283405282
-122.13,37.72,26,2862,394,1030,397,7.912,367300,0.992443324937028,7.20906801007557,5,400609.694609589,-33309.6946095891
-122.13,37.72,25,1134,153,340,171,6.5095,371200,0.894736842105263,6.63157894736842,5,370043.218032589,1156.7819674107
-122.13,37.71,44,1613,339,776,346,3.1103,188900,0.979768786127168,4.66184971098266,5,166363.460950264,22536.5390497357
-122.13,37.71,44,1421,298,609,270,3.5781,180000,1.1037037037037,5.26296296296296,5,176770.653704111,3229.34629588851
-122.13,37.7,43,3046,557,1333,544,3.4583,183700,1.02389705882353,5.59926470588235,5,189444.550006608,-5744.55000660836
-122.13,37.7,19,3516,710,1810,703,3.9032,218000,1.0099573257468,5.00142247510669,5,197269.261585079,20730.7384149208
-122.13,37.69,17,2380,769,1216,643,3.395,271300,1.19595645412131,3.70139968895801,5,180484.234296052,90815.765703948
-122.16,37.7,36,2239,391,1203,379,5.0043,190400,1.03166226912929,5.90765171503958,5,208757.737089283,-18357.7370892826
-122.15,37.69,38,1246,221,637,222,3.6625,184600,0.995495495495496,5.61261261261261,5,168591.207467435,16008.7925325647
-122.15,37.69,36,1501,287,703,276,3.8864,197300,1.03985507246377,5.43840579710145,5,176035.014834012,21264.9851659882
-122.18,37.68,5,2087,407,840,401,5.4858,187800,1.01496259351621,5.20448877805486,5,264030.612041839,-76230.6120418386
-122.15,37.69,36,1545,273,863,267,4.0109,192900,1.02247191011236,5.78651685393258,5,164371.7049751,28528.2950249002
-122.15,37.68,35,2632,447,1349,486,4.3864,205200,0.919753086419753,5.4156378600823,5,178376.806891653,26823.1931083474
-122.11,37.7,23,1689,461,828,443,2.1552,161400,1.04063205417607,3.81264108352144,5,173202.327985459,-11802.3279854594
-122.05,37.63,5,3785,936,2240,792,3.2829,162500,1.18181818181818,4.7790404040404,5,178667.405162048,-16167.4051620476
-122.08,37.68,26,1167,370,253,137,2.4196,275000,2.7007299270073,8.51824817518248,5,169001.630824679,105998.369175321
-122.1,37.68,31,1892,428,1162,389,3.125,167100,1.10025706940874,4.86375321336761,5,153705.852471359,13394.1475286409
-122.13,37.68,43,1676,340,924,328,3.6,179400,1.03658536585366,5.10975609756098,5,158441.309051348,20958.6909486522
-122.14,37.67,36,1487,249,641,243,4.0682,196200,1.02469135802469,6.11934156378601,5,193743.103500083,2456.89649991694
-122.11,37.67,38,1035,247,599,224,3.0917,167200,1.10267857142857,4.62053571428571,5,165665.490966486,1534.5090335139
-122.07,37.67,38,2104,409,1039,394,3.875,165300,1.03807106598985,5.34010152284264,5,171262.529000021,-5962.52900002108
-122.04,37.67,29,1694,251,690,242,6.0501,254200,1.03719008264463,7,5,296986.729916352,-42786.7299163516
-122.1,37.66,33,1954,464,1293,448,3.0489,152600,1.03571428571429,4.36160714285714,5,163143.490351674,-10543.4903516741
-122.1,37.63,29,2172,435,1377,408,3.7895,180900,1.06617647058824,5.32352941176471,5,166631.725798776,14268.2742012239
-122.08,37.64,30,5267,1253,4065,1113,3.3479,182100,1.12578616352201,4.73225516621743,5,167408.048152004,14691.9518479962
-122.07,37.64,22,5861,1516,5436,1463,2.5158,134900,1.03622693096377,4.00615174299385,5,147029.94373065,-12129.9437306501
-122.07,37.64,25,4524,860,2426,862,4.7083,190900,0.997679814385151,5.24825986078886,5,215249.581948217,-24349.5819482167
-122.06,37.65,33,1227,286,848,291,3.8036,158200,0.982817869415808,4.21649484536082,5,166883.252724578,-8683.25272457811
-122.06,37.64,33,1160,252,729,220,3.8259,146100,1.14545454545455,5.27272727272727,5,159643.822746484,-13543.8227464841
-122.03,37.62,35,2072,352,1001,350,4.7109,198700,1.00571428571429,5.92,5,212932.981514621,-14232.981514621
-122.03,37.62,35,1298,236,632,204,3.8929,209500,1.15686274509804,6.36274509803922,5,187448.456746556,22051.5432534443
-122.08,37.63,37,1793,364,1534,346,3.6458,156600,1.05202312138728,5.18208092485549,5,140907.171729327,15692.828270673
-122.06,37.6,17,5159,832,3174,817,5.8704,234400,1.01835985312118,6.31456548347613,5,264308.810364285,-29908.8103642846
-122.07,37.58,16,1644,251,1033,267,6.5116,244300,0.940074906367041,6.15730337078652,5,306638.063985986,-62338.0639859859
-122.07,37.58,16,1893,338,1461,344,5.225,213700,0.982558139534884,5.50290697674419,5,236332.327021811,-22632.3270218106
-122.03,37.59,16,4371,889,2530,817,4.6786,256000,1.08812729498164,5.3500611995104,5,218726.776249692,37273.223750308
-122.03,37.56,24,8444,1492,4446,1491,4.6978,240300,1.00067069081154,5.66331321260899,5,259770.6176882,-19470.6176881996
-122.01,37.55,26,2068,532,1434,495,3.3008,224200,1.07474747474747,4.17777777777778,5,199468.136050949,24731.8639490511
-121.99,37.56,18,5505,1005,2641,971,5,269700,1.03501544799176,5.66941297631308,5,244718.021503134,24981.9784968657
-121.94,37.56,15,5674,748,2412,714,8.3996,442900,1.04761904761905,7.94677871148459,5,426871.910011406,16028.0899885942
-121.94,37.53,33,2095,342,941,304,5.761,259600,1.125,6.89144736842105,5,314423.397250075,-54823.3972500752
-121.96,37.53,23,2215,475,1278,492,4.2955,218800,0.965447154471545,4.5020325203252,5,224981.285942428,-6181.28594242822
-121.96,37.53,28,2949,529,1538,545,4.9615,228000,0.970642201834862,5.41100917431193,5,245550.430511076,-17550.4305110762
-121.97,37.53,35,2277,420,1353,413,4.75,197000,1.01694915254237,5.51331719128329,5,215563.794263867,-18563.7942638667
-121.98,37.53,28,2829,566,1610,540,4.6,223200,1.04814814814815,5.23888888888889,5,236497.816559997,-13297.816559997
-121.99,37.54,18,3584,715,1673,661,3.9444,240100,1.08169440242057,5.42208774583964,5,238695.34359489,1404.65640510974
-121.97,37.52,26,3761,623,1776,613,4.5317,232600,1.0163132137031,6.13539967373573,5,241771.260843713,-9171.26084371278
-121.95,37.52,33,3994,764,2721,763,5.2308,196900,1.00131061598952,5.2346002621232,5,239413.082055313,-42513.0820553133
-121.96,37.52,26,4211,741,2352,734,5.2396,223900,1.00953678474114,5.73705722070845,5,249967.195538458,-26067.195538458
-121.92,37.53,7,28258,3864,12203,3701,8.4045,451100,1.04404215077006,7.63523372061605,5,449647.352261622,1452.64773837826
-122.03,37.55,26,3087,532,1597,483,4.9118,217300,1.10144927536232,6.39130434782609,5,252388.210569815,-35088.2105698151
-122.04,37.5,17,407,97,307,100,3.1696,156300,0.97,4.07,5,227753.129983849,-71453.1299838487
-122.06,37.54,20,6483,1068,3526,1060,5.0838,248200,1.00754716981132,6.11603773584906,5,274893.199345511,-26693.1993455106
-122.02,37.54,31,1240,264,719,236,3.535,210300,1.11864406779661,5.25423728813559,5,203096.352641245,7203.64735875494
-122.03,37.54,16,4458,856,3038,870,5.0739,208000,0.983908045977012,5.12413793103448,5,224947.516171901,-16947.5161719013
-121.94,37.71,15,6473,1027,2484,970,5.0143,271100,1.05876288659794,6.67319587628866,5,250753.220750312,20346.7792496877
-121.9,37.66,18,7397,1137,3126,1115,6.4994,323000,1.01973094170404,6.63408071748879,5,296401.34626966,26598.6537303395
-121.93,37.7,3,2456,582,793,456,4.4087,225600,1.27631578947368,5.3859649122807,5,227734.094192433,-2134.09419243317
-121.91,37.68,20,1804,254,831,260,6.177,262900,0.976923076923077,6.93846153846154,5,266248.95701395,-3348.95701395004
-121.88,37.67,25,2244,301,937,324,6.4524,296900,0.929012345679012,6.92592592592593,5,309083.917523734,-12183.9175237343
-121.86,37.66,22,3634,664,1699,640,4.1597,293200,1.0375,5.678125,5,201244.502664549,91955.4973354506
-121.77,37.65,16,4290,554,1952,576,7.3588,327500,0.961805555555556,7.44791666666667,5,318779.423459276,8720.57654072385
-121.73,37.71,12,5608,1049,2595,1067,3.9864,200200,0.983130271790066,5.25585754451734,5,189339.757294073,10860.2427059269
-121.8,37.7,22,5533,943,2474,910,4.7361,216800,1.03626373626374,6.08021978021978,5,204533.378045874,12266.6219541261
-121.8,37.69,17,3956,639,2222,662,5.4324,215500,0.965256797583082,5.97583081570997,5,208221.469532319,7278.5304676813
-121.78,37.69,34,2358,498,1157,461,3.3618,174600,1.08026030368764,5.11496746203905,5,156192.323478277,18407.6765217234
-121.78,37.69,35,2853,588,1761,572,4.3533,168400,1.02797202797203,4.98776223776224,5,143509.115668461,24890.8843315391
-121.75,37.69,26,2647,536,1422,522,3.7212,183800,1.02681992337165,5.07088122605364,5,169134.445173713,14665.5548262869
-121.77,37.68,44,495,112,277,109,2.6667,179200,1.02752293577982,4.54128440366972,5,142726.051716874,36473.9482831259
-121.77,37.68,41,1501,299,629,288,4.6806,209400,1.03819444444444,5.21180555555556,5,202271.537412193,7128.46258780695
-121.79,37.67,26,2163,339,947,346,6.0797,211000,0.979768786127168,6.2514450867052,5,261638.656007302,-50638.6560073024
-120.55,38.45,17,2277,474,767,356,2.5208,99100,1.3314606741573,6.39606741573034,5,130283.489732946,-31183.4897329463
-120.8,38.51,23,1001,195,369,157,3.125,96400,1.24203821656051,6.37579617834395,5,110685.381456788,-14285.3814567883
-120.69,38.44,13,1473,265,597,228,4.2917,121300,1.16228070175439,6.46052631578947,5,169475.255764488,-48175.2557644875
-120.93,38.5,15,1248,234,529,216,3.3393,107200,1.08333333333333,5.77777777777778,5,138184.677569991,-30984.6775699906
-120.93,38.26,13,2084,449,834,305,3.2937,114200,1.47213114754098,6.8327868852459,5,134539.85511931,-20339.8551193102
-120.72,38.42,17,5654,1085,2237,953,3.0465,144100,1.13850996852046,5.93284365162644,5,144081.481225304,18.5187746958691
-121.87,39.75,22,1707,296,822,297,3.6625,126600,0.996632996632997,5.74747474747475,5,124846.567108467,1753.43289153301
-121.85,39.73,17,3425,827,2469,758,0.9393,88900,1.0910290237467,4.51846965699208,5,56471.1818255469,32428.8181744531
-121.84,39.74,43,2976,599,1181,560,2.2621,85100,1.06964285714286,5.31428571428571,5,88904.4323802322,-3804.43238023216
-121.8,39.75,28,2551,378,1011,374,4.3309,125200,1.01069518716578,6.82085561497326,5,132343.785735321,-7143.78573532123
-121.78,39.71,8,140,28,84,29,2.125,179200,0.96551724137931,4.82758620689655,5,118818.313292035,60381.6867079653
-121.82,39.73,44,2923,659,1371,626,2.2925,85800,1.05271565495208,4.66932907348243,5,80832.821388621,4967.17861137896
-121.81,39.7,21,5051,1054,2948,980,1.5863,81300,1.07551020408163,5.15408163265306,5,74213.0017195101,7086.9982804899
-121.51,39.97,22,1468,285,611,235,2.3036,73000,1.21276595744681,6.2468085106383,5,80590.8283513531,-7590.82835135306
-121.59,39.86,14,1527,269,665,261,2.8657,119600,1.03065134099617,5.85057471264368,5,105034.90978988,14565.0902101204
-121.6,39.83,12,3744,699,1532,660,2.3079,95300,1.05909090909091,5.67272727272727,5,102172.875952306,-6872.87595230588
-121.58,39.79,19,2636,523,1184,465,2.7863,108600,1.1247311827957,5.66881720430108,5,94813.8675471333,13786.1324528667
-121.61,39.76,31,2431,512,1026,427,2.5428,85000,1.19906323185012,5.69320843091335,5,80058.3180709511,4941.68192904888
-121.62,39.77,23,1759,366,788,359,1.8125,93500,1.01949860724234,4.89972144846797,5,81203.6684579619,12296.3315420381
-121.64,39.74,20,1808,334,763,335,2.3711,121800,0.997014925373134,5.39701492537313,5,101262.727599462,20537.2724005377
-121.66,39.66,17,3502,655,1763,613,2.9625,101200,1.06851549755302,5.71288743882545,5,98240.7117639156,2959.28823608442
-121.59,39.74,17,1646,330,750,344,2.3798,83800,0.959302325581395,4.78488372093023,5,93361.4393480531,-9561.43934805313
-121.39,39.61,22,2828,610,986,391,2.8871,94700,1.56010230179028,7.23273657289003,5,85881.2055936487,8818.79440635134
-121.49,39.52,25,848,153,436,155,3.9028,93800,0.987096774193548,5.47096774193548,5,102651.889072299,-8851.88907229925
-121.47,39.51,19,3720,636,1304,607,2.6921,97500,1.04777594728171,6.12850082372323,5,117900.623455776,-20400.6234557763
-121.53,39.52,30,1030,161,448,159,2.4821,73800,1.0125786163522,6.47798742138365,5,91268.9191176663,-17468.9191176663
-121.58,39.5,29,1947,383,925,337,2.1658,57600,1.13649851632047,5.77744807121662,5,73233.9548403752,-15633.9548403752
-121.62,39.5,18,2105,416,974,385,1.6346,63300,1.08051948051948,5.46753246753247,5,77846.6254847092,-14546.6254847092
-121.65,39.53,23,1387,325,640,289,1.4833,65200,1.12456747404844,4.79930795847751,5,85057.744908532,-19857.744908532
-121.53,39.49,19,1537,329,617,274,1.5313,50300,1.2007299270073,5.60948905109489,5,89456.5681512858,-39156.5681512858
-121.54,39.48,29,2896,596,1809,617,1.8047,53800,0.965964343598055,4.6936790923825,5,57650.759747566,-3850.75974756599
-121.52,39.49,30,1217,238,677,233,2.6563,63600,1.02145922746781,5.22317596566524,5,75333.6829736884,-11733.6829736884
-121.52,39.43,15,2119,389,1079,374,2.3566,80400,1.04010695187166,5.66577540106952,5,93870.3121084963,-13470.3121084963
-121.59,39.39,22,2515,482,1284,462,2.1776,73800,1.04329004329004,5.44372294372294,5,81803.1481244308,-8003.14812443078
-121.67,39.34,22,1217,224,537,187,2.6607,84600,1.19786096256684,6.50802139037433,5,104739.525931822,-20139.5259318217
-121.69,39.36,29,2220,471,1170,428,2.3224,56200,1.10046728971963,5.18691588785047,5,73428.1579056998,-17228.1579056998
-121.7,39.36,46,1210,243,523,242,1.91,63900,1.00413223140496,5,5,78126.8379058847,-14226.8379058847
-121.71,39.41,22,1814,342,941,323,2.1728,59400,1.05882352941176,5.61609907120743,5,88863.2125990748,-29463.2125990748
-121.75,39.4,29,1687,327,864,334,2.4943,81900,0.979041916167665,5.05089820359281,5,86147.6938170362,-4247.69381703624
